code,venue,roll
CE322,L4,"230104080, 230104081, 230104082, 230104083, 230104085, 230104086, 230104087, 230104088, 230104089, 230104090, 230104091, 230104093, 230104094, 230104095, 230104097, 230104098, 230104099, 230104100, 230104102, 230104105, 230104106, 230104107, 230104108, 230104109, 230104110, 230104111, 230104112, 230104113, 230104114, 230104115, 230104116, 230104117, 230104118"
CE324,5403,"230104017, 230104001, 230104003, 230104004, 230104005, 230104006, 230104007, 230104008, 230104009, 230104010, 230104011, 230104012, 230104013, 230104015, 230104016, 230104018, 230104019, 230104020, 230104021, 230104022, 230104023, 230104024, 230104026, 230104027, 230104028, 230104029, 230104030"
CE324,5404,"230104031, 230104032, 230104033, 230104034, 230104035, 230104036, 230104037, 230104038, 230104039, 230104040, 230104041, 230104042, 230104043, 230104044, 230104045, 230104046, 230104047, 230104048, 230104049, 230104050, 230104051, 230104052, 230104053, 230104055, 230104056, 230104057, 230104058"
CE324,5405,"230104059, 230104060, 230104061, 230104062, 230104063, 230104065, 230104066, 230104067, 230104068, 230104069, 230104070, 230104071, 230104072, 230104073, 230104075, 230104076, 230104077, 230104079, 230104080, 230104081, 230104082, 230104083, 230104085, 230104086, 230104087, 230104088, 230104089"
CE324,5406,"230104090, 230104091, 230104093, 230104094, 230104095, 230104097, 230104098, 230104099, 230104100, 230104102, 230104105, 230104106, 230104107, 230104108, 230104109, 230104110, 230104111, 230104112, 230104113, 230104114, 230104115, 230104116, 230104117, 230104118"
CE504,2203,"220104025, 220104030, 220104032, 220104035, 220104036, 220104049, 220104083, 220104093, 220104109, 220104113, 254104401, 254104402, 254104403, 254104404, 254104406, 254104407, 254104408, 254104409, 254104410, 254104411, 254104412, 254104413, 254104414, 254104415, 254104416"
CE504,2204,"254104417, 254104418, 254104419, 254104420, 254104421, 254104422, 254104424, 254104425, 254104426, 254104427, 254104428, 254104601, 256104013, 256104016, 256104018"
CE510,1G2,"254104305, 254104301, 254104302, 254104303, 254104304, 254104306, 254104307, 254104308, 254104309, 254104310, 254104311"
CE511,2203,"256104107, 254104401, 254104402, 254104403, 254104404, 254104406, 254104407, 254104408, 254104409, 254104410, 254104411, 254104412, 254104413, 254104414, 254104415, 254104416, 254104417, 254104418, 254104419, 254104420, 254104421, 254104422, 254104424, 254104425, 254104426, 254104427, 254104428, 256104018"
CE513,5304,"220104036, 254104407, 254104409, 254104410, 254104411, 254104412, 254104422, 254104424, 254104428, 246104112, 256104018"
CE524,4201,"254104101, 254104102, 254104103, 254104104, 254104105, 254104106, 254104107, 254104108, 254104109, 254104111, 254104112, 254104113, 254104114, 254104115, 254104116, 254104117, 254104118, 254104119, 254104120, 256104008"
CE525,5406,"254104101, 254104102, 254104103, 254104104, 254104105, 254104106, 254104107, 254104108, 254104109, 254104111, 254104112, 254104113, 254104114, 254104115, 254104116, 254104117, 254104118, 254104119, 254104120, 256104008"
CE533,5301,"254104206, 254104201, 254104202, 254104203, 254104204, 254104205, 254104207, 254104209, 254104210, 254104211, 254104212, 254104213, 254104214, 254104215, 254104216, 254104217, 254104218, 254104219, 254104221, 254104222, 254104223"
CE552,2201,"256104104, 254104001, 254104003, 254104004, 254104005, 254104006, 254104601, 254104602, 254104603, 254104604, 254104605, 254104606, 254104607, 254104608, 254104609, 254104610, 254104611, 254104612, 254104613, 254104615, 254104616, 254104617, 254104618, 254104620, 256160001"
CE556,5405,"220101019, 220101070, 220102007, 220103043, 220103096, 220104011, 220104016, 220104066, 220104075, 220104095, 220104109, 220106084, 220106087, 220106093, 220123019, 220123035, 220123046, 220150002, 254104601, 254104602, 254104603, 254104604"
CE556,5406,"254104605, 254104606, 254104607, 254104608, 254104609, 254104610, 254104611, 254104612, 254104613, 254104615, 254104616, 254104617, 254104618, 254104620"
CE564,L1,"256104104, 256104108, 220104067, 254104601, 254104602, 254104603, 254104604, 254104605, 254104606, 254104607, 254104608, 254104609, 254104610, 254104611, 254104612, 254104613, 254104615, 254104616, 254104617, 254104618, 254104620, 256104012, 256104014, 256160001"
CE570,L2,"256104103, 256104104, 256104105, 256104108, 220104011, 220104079, 220104080, 220104082, 220104085, 220104088, 220104090, 220104095, 254104601, 254104602, 254104603, 254104604, 254104605, 254104606, 254104607, 254104608, 254104609, 254104610, 254104611, 254104612, 254104613, 254104615, 254104616, 254104617, 254104618, 254104620, 256104014"
CE573,5301,"220104113, 254104401, 254104402, 254104403, 254104404, 254104406, 254104408, 254104413, 254104414, 254104415, 254104416, 254104417, 254104418, 254104419, 254104421, 254104425, 254104426, 254104427, 256104013, 256104016"
CE583,5302,"256104110, 254104501, 254104502, 254104503, 254104504, 254104505, 254104506, 254104507, 254104508, 254104509, 254104510, 254104511, 254104512, 254104513, 254104514, 254104516, 254104517, 254104518, 254104519"
CE584,L3,"256104102, 256104110, 254104501, 254104502, 254104503, 254104504, 254104505, 254104506, 254104507, 254104508, 254104509, 254104510, 254104511, 254104512, 254104513, 254104514, 254104516, 254104517, 254104518, 254104519, 256104006, 256104017, 256104023"
CE594,2201,"256104111, 220104015, 220104016, 220104017, 220104028, 220104108, 254104001, 254104003, 254104004, 254104005, 254104006"
CE595,1G2,"254104001, 254104003, 254104004, 254104005, 254104006, 256104025"
CE606,5405,"220104010, 220104026, 220104054, 220104055, 220104056, 220104057, 220104058, 220104060, 220104102, 220104103, 220104104, 220104105, 220104106, 220104107, 220104110, 254104401, 254104402, 254104403, 254104404, 254104406, 254104407, 254104408, 254104409, 254104410, 254104411"
CE606,5406,"254104412, 254104413, 254104414, 254104415, 254104416, 254104417, 254104418, 254104419, 254104420, 254104421, 254104422, 254104424, 254104425, 254104426, 254104427, 254104428, 234104430, 246104104, 256104013, 256104016"
CE608,5401,"256104107, 254104407, 254104409, 254104410, 254104411, 254104412, 254104422, 256104007"
CE609,5304,"254104401, 254104408"
CE612,1205,"256104106, 256104110, 254104305, 254104301, 254104302, 254104303, 254104304, 254104306, 254104307, 254104308, 254104309, 254104310, 254104311, 254104414, 254104416, 254104417, 254104418, 254104420, 254104421, 254104424, 254104425, 254104426, 256104015, 256104021, 256104022, 256104018"
CE614,5401,"254104305, 254104301, 254104302, 254104303, 254104304, 254104306, 254104307, 254104308, 254104309, 254104310, 254104311, 246104110, 256104005"
CE616,L2,"256104106, 220104001, 220104002, 220104003, 220104004, 220104007, 220104009, 220104010, 220104012, 220104013, 220104015, 220104016, 220104017, 220104018, 220104019, 220104022, 220104024, 220104025, 220104026, 220104028, 220104029, 220104030, 220104031, 220104032, 220104034, 220104035, 220104037, 220104039, 220104040, 220104041, 220104042, 220104043, 220104046, 220104047, 220104048, 220104049, 220104050"
CE616,L3,"220104051, 220104052, 220104053, 220104054, 220104055, 220104056, 220104057, 220104058, 220104059, 220104060, 220104061, 220104063, 220104064, 220104065, 220104066, 220104067, 220104068, 220104069, 220104070, 220104071, 220104072, 220104074, 220104075, 220104077, 220104078, 220104079, 220104080, 220104081, 220104082, 220104084, 220104085, 220104087, 220104088, 220104090, 220104093, 220104095, 220104097"
CE616,L4,"220104098, 220104100, 220104101, 220104102, 220104103, 220104104, 220104105, 220104106, 220104107, 220104108, 220104110, 220104111, 220104112, 220104114, 220104115, 220104116, 254104401, 254104402, 254104403, 254104404, 254104406, 254104408, 254104413, 254104415, 254104419, 254104420, 254104427, 254104428, 246104110, 256104013, 256104016, 256104018"
CE618,L1,"256104101, 256104109, 256104111, 254104212, 254104213, 254104214, 254104220, 254104221, 254104601, 254104602, 254104603, 254104604, 254104605, 254104606, 254104607, 254104608, 254104609, 254104610, 254104611, 254104612, 254104613, 254104615, 254104616, 254104617, 254104618, 254104620"
CE620,2202,"256104106, 254104305, 220104001, 220104003, 220104004, 220104007, 220104009, 220104012, 220104013, 220104018, 220104019, 220104022, 220104023, 220104024, 220104029, 220104034, 220104040, 220104043, 220104053, 220104063, 220104064, 220104065, 220104066, 220104068, 220104070, 220104071, 220104074, 220104077"
CE620,2204,"220104078, 220104081, 220104086, 220104097, 220104098, 220104100, 220104101, 220104111, 220104112, 220104114, 220104115, 220104116, 254104301, 254104302, 254104303, 254104304, 254104306, 254104307, 254104308, 254104309, 254104310, 254104311, 256104002, 256104004, 256104015, 256104021, 256104022"
CE623,5405,"256104110, 254104501, 254104502, 254104504, 254104505, 254104506, 254104507, 254104508, 254104509, 254104510, 254104511, 254104516, 254104517, 254104518, 254104519, 256104017, 256104023"
CE628,5406,"256104102, 220104011, 220104109, 254104501, 254104502, 254104503, 254104504, 254104505, 254104506, 254104507, 254104508, 254104509, 254104510, 254104511, 254104512, 254104513, 254104514, 254104516, 254104517, 254104518, 254104519, 256104006"
CE643,L4,"256104101, 256104109, 220104006, 220104027, 254104201, 254104209, 254104210, 254104212, 254104213, 254104215, 254104216, 254104219, 254104220, 254104221, 246104102, 246104110"
CE647,1205,"256104101, 256104109, 256104111, 254104206, 254104101, 254104102, 254104103, 254104104, 254104105, 254104106, 254104107, 254104108, 254104109, 254104111, 254104112, 254104113, 254104114, 254104115, 254104116, 254104117, 254104118, 254104119, 254104120, 254104202, 254104203, 254104204, 254104205, 254104207, 254104211, 254104217, 254104218, 254104222, 254104223"
CE649,1201,"254104206, 220104002, 220104006, 220104023, 220104027, 220104031, 220104034, 220104037, 220104039, 220104041, 220104042, 220104046, 220104047, 220104048, 220104050, 220104051, 220104052, 220104059, 220104061, 220104075, 220104083, 220104084, 220104086, 220104087, 220104001, 254104001, 254104003, 254104004, 254104005, 254104006"
CE649,1204,"254104201, 254104202, 254104203, 254104204, 254104205, 254104207, 254104209, 254104210, 254104211, 254104212, 254104213, 254104214, 254104215, 254104216, 254104217, 254104218, 254104219, 254104220, 254104221, 254104222, 254104223, 254104503, 254104512, 254104513, 254104514, 256104017"
CE661,5405,"254104101, 254104102, 254104103, 254104104, 254104105, 254104106, 254104107, 254104108, 254104109, 254104111, 254104112, 254104113, 254104114, 254104115, 254104116, 254104117, 254104118, 254104119, 254104120"
CE668,L3,"254104206, 220104069, 220104072, 254104001, 254104003, 254104004, 254104005, 254104006, 254104201, 254104202, 254104203, 254104204, 254104205, 254104207, 254104209, 254104210, 254104211, 254104214, 254104215, 254104216, 254104217, 254104218, 254104219, 254104222, 254104223, 246104110"
CE1210,5301,"250104001, 250104003, 250104004, 250104005, 250104007, 250104008, 250104009, 250104010, 250104011, 250104012, 250104013, 250104014, 250104015, 250104016, 250104017, 250104018, 250104019, 250104020, 250104021, 250104022, 250104023, 250104024, 250104025, 250104026"
CE1210,5302,"250104027, 250104028, 250104029, 250104030, 250104031, 250104032, 250104033, 250104034, 250104035, 250104036, 250104037, 250104038, 250104039, 250104040, 250104041, 250104042, 250104043, 250104044, 250104045, 250104046, 250104047, 250104048, 250104049, 250104050"
CE1210,5303,"250104051, 250104052, 250104053, 250104054, 250104055, 250104056, 250104057, 250104058, 250104059, 250104060, 250104061, 250104062, 250104063, 250104064, 250104065, 250104066, 250104067, 250104068, 250104069, 250104070, 250104071, 250104072, 250104073, 250104074"
CE1210,5304,"250104075, 250104076, 250104077, 250104078, 250104079, 250104080, 250104081, 250104082, 250104083, 250104084, 250104085, 250104086, 250104087, 250104088, 250104089, 250104090, 250104091, 250104092, 250104093, 250104094, 250104095, 250104096, 250104097, 250104098"
CE1210,5305,"250104099, 250104100, 250104101, 250104102, 250104103, 250104104, 250104105, 250104106, 250104107, 250104108, 250104109, 250104110, 250104111, 250104112, 250104113, 250104114, 250104115, 250104116, 250104117"
CE1212,5401,"250104001, 250104003, 250104004, 250104005, 250104007, 250104008, 250104009, 250104010, 250104011, 250104012, 250104013, 250104014, 250104015, 250104016, 250104017, 250104018, 250104019, 250104020, 250104021, 250104022, 250104023, 250104024, 250104025, 250104026"
CE1212,5402,"250104027, 250104028, 250104029, 250104030, 250104031, 250104032, 250104033, 250104034, 250104035, 250104036, 250104037, 250104038, 250104039, 250104040, 250104041, 250104042, 250104043, 250104044, 250104045, 250104046, 250104047, 250104048, 250104049, 250104050"
CE1212,5403,"250104051, 250104052, 250104053, 250104054, 250104055, 250104056, 250104057, 250104058, 250104059, 250104060, 250104061, 250104062, 250104063, 250104064, 250104065, 250104066, 250104067, 250104068, 250104069, 250104070, 250104071, 250104072, 250104073, 250104074"
CE1212,5404,"250104075, 250104076, 250104077, 250104078, 250104079, 250104080, 250104081, 250104082, 250104083, 250104084, 250104085, 250104086, 250104087, 250104088, 250104089, 250104090, 250104091, 250104092, 250104093, 250104094, 250104095, 250104096, 250104097, 250104098"
CE1212,5405,"250104099, 250104100, 250104101, 250104102, 250104103, 250104104, 250104105, 250104106, 250104107, 250104108, 250104109, 250104110, 250104111, 250104112, 250104113, 250104114, 250104115, 250104116, 250104117"
CE1213,5401,"250104001, 250104003, 250104004, 250104005, 250104007, 250104008, 250104009, 250104010, 250104011, 250104012, 250104013, 250104014, 250104015, 250104016, 250104017, 250104018, 250104019, 250104020, 250104021, 250104022, 250104023, 250104024, 250104025, 250104026, 250104027"
CE1213,5402,"250104028, 250104029, 250104030, 250104031, 250104032, 250104033, 250104034, 250104035, 250104036, 250104037, 250104038, 250104039, 250104040, 250104041, 250104042, 250104043, 250104044, 250104045, 250104046, 250104047, 250104048, 250104049, 250104050, 250104051, 250104052"
CE1213,5403,"250104053, 250104054, 250104055, 250104056, 250104057, 250104058, 250104059, 250104060, 250104061, 250104062, 250104063, 250104064, 250104065, 250104066, 250104067, 250104068, 250104069, 250104070, 250104071, 250104072, 250104073, 250104074, 250104075, 250104076, 250104077"
CE1213,5404,"250104078, 250104079, 250104080, 250104081, 250104082, 250104083, 250104084, 250104085, 250104086, 250104087, 250104088, 250104089, 250104090, 250104091, 250104092, 250104093, 250104094, 250104095, 250104096, 250104097, 250104098, 250104099, 250104100, 250104101, 250104102"
CE1213,5405,"250104103, 250104104, 250104105, 250104106, 250104107, 250104108, 250104109, 250104110, 250104111, 250104112, 250104113, 250104114, 250104115, 250104116, 250104117"
CH211,2203,"240122001, 240122002, 240122003, 240122004, 240122006, 240122007, 240122008, 240122009, 240122010, 240122011, 240122012, 240122013, 240122014, 240122015, 240122017, 240122018, 240122020, 240122021, 240122022, 240122023, 240122024, 240122025, 240122026, 240122027, 240122028, 240122029, 240122031, 240122032, 240122033, 240122034, 240122035, 240122037"
CH211,2204,"240122039, 240122040, 240122041, 240122042, 240122043, 240122044, 240122045, 240122046, 240122047, 240122048, 240122049, 240122050, 240122051, 240122052, 240122053, 240122055, 240122056, 240122057, 240122058, 240122059, 240122061, 240122063, 240122064, 240122065, 240122066"
CH222,2201,"240122001, 240122002, 240122003, 240122004, 240122006, 240122007, 240122008, 240122009, 240122010, 240122011, 240122012, 240122013, 240122014, 240122015, 240122017, 240122018, 240122020, 240122021, 240122022, 240122023, 240122024, 240122025, 240122026, 240122027, 240122028, 240122029, 240122030, 240122031, 240122032, 240122033, 240122034, 240122035, 240122037, 240122039, 240122040"
